index,afid,name,domain,url,variants
1042,112768875,Laboratório Central de Saúde Pública do Estado do Rio Grande do Sul,,,"['Secretaria De Saúde Do Estado Do Rio Grande Do Sul', 'Laboratório Central Do Estado Do Rio Grande Do Sul', 'Secretaria Estadual De Saúde Do Estado Do Rio Grande Do Sul', 'Laboratório Central De Saúde Pública Do Rio Grande Do Sul (lacen-rs)', 'Laboratório Central De Saúde Pública Do Estado Do Rio Grande Do Sul', 'Lacen/rs - Laboratório Central De Saúde Pública Do Rio Grande Do Sul', 'Laboratório Central De Saúde Pública Do Rio Grande Do Sul - Lacen/rs', 'Laboratório Central De Saúde Pública Do Rio Grande Do Sul', 'Laboratório Central De Saúde Pública Da Secretaria De Saúde Do Estado Do Rio Grande Do Sul (lacen/ses-rs)']"
1043,60011385,Universidade do Estado do Rio Grande do Norte,uern.br,http://www.uern.br,"['Rio Grande do Norte State University', 'Universidade do Estado do Rio Grande do Norte']"
1044,114896256,School of Medicine,,,['School of Medicine']
1045,60069321,Institut Pasteur de São Paulo,pasteur-sp.org.br,https://www.pasteur-sp.org.br/en/,"['Instituto Pasteur de Sao Paulo', 'Institut Pasteur de São Paulo']"
1046,101678403,CNPq,,,['Cnpq']
1047,127288945,HLA Diagnóstico,,,['Hla Diagnóstico']
1048,112662748,Municipal Authority of Botucatu,,,"['Municipal Authority Of Botucatu', 'Botucatu Municipal Secretariat Of Health']"
1049,113224532,Agência Estadual de Defesa Agropecuária do Maranhão (AGED-MA),,,"['Agência Estadual De Defesa Agropecuária Do Maranhão (aged-ma)', 'Médica Veterinária Da Agência De Defesa Agropecuária Do Maranhão', 'Fiscal Estadual Agropecuário Da Agência Estadual De Defesa Agropecuária Do Maranhão', 'Agência Estadual De Defesa Agropecuária Do Maranhão', 'Agência Estadual De Defesa Agropecuária Do Estado Do Maranhão', 'Agência Estadual De Defesa Agropecuária - Aged/ma', 'Agência Estadual De Defesa Agropecuária (aged)']"
1050,100513334,Hospital Regional Homero de Miranda Gomes,,,"['Hospital Regional Homero De Miranda Gomes', 'Hospital Regional Dr. Homero De Miranda Gomes', 'Homero De Miranda Gomes Hospital', 'Hospital Homero De Miranda Gomes']"
1051,100672495,Centro de Hematologia e Hemoterapia de Santa Catarina (HEMOSC),,,[]
1052,127287552,EEP SENAI Visconde de Mauá,,,['Eep Senai Visconde De Mauá']
1053,112586820,Universidade Estadual do Pará,,,[]
1054,112708918,Federal University of São Francisco Valley,,,[]
1055,115902638,GARD Executive Committee,,,['Gard Executive Committee']
1056,115801337,Tropical Medicine Foundation of Tocantins (Funtrop),,,['Tropical Medicine Foundation Of Tocantins (funtrop)']
1057,114983260,School of Medicine,,,['School Of Medicine']
1058,106394031,Rua Pedro de Toledo,,,"['Rua Pedro De Toledo', 'Brazilian Cochrane Centerrua Pedro De Toledo', 'Brazilian Cochrane Center Rua Pedro De Toledo', 'Rua Pedro De Toledo 1071', 'Rua Dias De Toledo']"
1059,115896947,Universidad Central de Venezuela Venezuela,,,['Universidad Central de Venezuela Venezuela']
1060,115749001,Rua Coronel Nunes de Melo,,,['Rua Coronel Nunes De Melo']
1061,109940004,CNPq-University of the Western Santa Catarina (UNOESC),,,"['CNPq-University of the Western Santa Catarina (UNOESC)', 'Santa Catarina Western University']"
1062,111745097,Ezequiel Dias Foundation (FUNED),,,[]
1063,60001311,Universidade Estadual do Maranhão,uema.br,https://www.uema.br/,"['State University of Maranhao', 'Universidade Estadual do Maranhão']"
1064,110755260,Fundação de Medicina Tropical Dr. Heitor Vieira Dourado,,,[]
1065,107253640,Instituto Nacional de Ciência e Tecnologia,,,"['Instituto Nacional De Ciência E Tecnologia', 'Instituto Nacional De Ciência E Tecnologia (inct)', 'Instituto Nacional De Ciência E Tecnologia Em Oncogenômica', 'Instituto Nacional De Ciência E Tecnologia Do Hpv (inct-hpv)', 'Instituto Nacional De Ciência E Tecnologia Em Toxinas', 'Instituto Nacional De Ciência E Tecnologia (iii-inct)', 'Instituto Nacional De Cîencia E Tecnologia Em Oncogenômica', 'Instituto Nacional De Ciências E Tecnologia', 'Instituto Nacional De Ciência E Tecnologia – Iii-inct', 'Instituto Nacional De Ciência E Tecnologia Em Neurociência Social E Afetiva']"
1066,115660339,Centro Universitário Carioca,,,"['Centro Universitário Carioca', 'Centro Universitário Carioca (unicarioca)', 'Centro Universitario Carioca (unicarioca)', 'Centro Universitário']"
1067,60069334,Centro de Controle de Zoonoses,programasaudedoanimal.ig.com.br,,['Centro de Controle de Zoonoses']
1068,117511132,Bayer S.A.,,,"['Bayer S/a', 'Bayer S.a.']"
1069,108277062,Hematology and Hemotherapy Foundation of Pernambuco,,,"['Hematology And Hemotherapy Foundation Of Pernambuco', 'Hematology And Hemotherapy Foundation Of Pernambuco (hemope)', 'Hemope-hematology And Hemotherapy Center Of Pernambuco', 'Hematology And Hemotherapy Foundation Of Pernambuco - Hemope', 'Hematology And Hemotherapy Foundation Of Pernambuco (hemope Foundation)', 'Hematology And Hemotherapy Center-hemope Foundation']"
1070,107874610,Instituto Nacional de Ciência e Tecnologia em Entomologia Molecular (INCT-EM),,,[]
1071,100351630,Institute of Food Technology,,,[]
1072,101683544,Fundação Jardim Zoológico da Cidade do Rio de Janeiro,,,"['Fundação Jardim Zoológico Da Cidade Do Rio De Janeiro', 'Jardim Zoológico Do Rio', 'Fundação Parque Zoológico Da Cidade Do Rio De Janeiro', 'Fundação Parque Jardim Zoológico Da Cidade Do Rio De Janeiro', 'Fundação Jardim Zoológico Da Cidade Do Rio De Janeiro-riozoo']"
1073,113012739,Autonomous Veterinarian,,,"['Autonomous Veterinarian', 'Veterinarian', 'Autonomous']"
1074,106994016,Companhia Integrada de Desenvolvimento Agrícola de Santa Catarina,,,[]
1075,116143029,Veterinário Autônomo,,,"['Veterinário Autônomo', 'Médico-veterinário Autônomo']"
1076,116142747,Centro de Controle de Zoonoses,,,['Centro De Controle De Zoonoses']
1077,60019832,Instituto Biologico - Sao Paulo,biologico.sp.gov.br,http://www.biologico.sp.gov.br/,['Instituto Biologico - Sao Paulo']
1078,60271904,"Instituto Federal De Educação, Ciência E Tecnologia Do Acre – IFAC",ifac.edu.br,https://www.ifac.edu.br/,"['Instituto Federal De Educação, Ciência E Tecnologia Do Acre – IFAC']"
1079,116142370,FTC,,,['Ftc']
1080,112855064,Laboratório Central de Saúde Pública da Bahia,,,[]
1081,109431444,Federal Institute of Education,,,"['Federal Institute Of Education', 'Institute Of Education', 'Federal Institute Of Pernambuco']"
1082,116139127,São José dos Pinhais,,,['São José Dos Pinhais']
1083,112620250,Instituto Brasileiro para Medicina da Conservação,,,"['Instituto Brasileiro Para Medicina Da Conservação', 'Instituto Brasileiro De Medicina Da Conservação']"
1084,121240216,Biomaterial Laboratory (LBMAT),,,['Biomaterial Laboratory (lbmat)']
1085,60004200,Escola Superior de Ciencias da Santa Casa de Misericordia de Vitoria,emescam.br,http://www.emescam.br,['Escola Superior de Ciencias da Santa Casa de Misericordia de Vitoria']
1086,60019066,Universidade de Cruz Alta,unicruz.edu.br,,"['University of Cruz Alta', 'Universidade de Cruz Alta']"
1087,112602383,Colsan-Associação Beneficente de Coleta de Sangue,,,[]
1088,112915881,Instituto de Biologia Roberto Alcantara Gomes,,,"['Instituto De Biologia Roberto Alcântara Gomes', 'Instituto De Biologia Roberto Alcantara Gomes', 'Instituto Roberto Alcantara Gomes', 'Instituto De Biologia Roberto Alcantara Gomes (ibrag)', 'Inst. Biol. Roberto Alcantara Gomes']"
1089,60062687,Instituto de Radioprotecao e Dosimetria,ird.gov.br,http://www.ird.gov.br/,['Instituto de Radioprotecao e Dosimetria']
1090,125070196,Instituto Estadual do Cérebro Paulo Niemeyer,,,[]
1091,126966686,Hospital e Maternidade Therezinha de Jesus,,,"['Therezinha De Jesus Maternity Hospital', 'Hospital E Maternidade Therezinha De Jesus']"
1092,114502350,Hospital Veterinário Sena Madureira,,,"['Hospital Veterinário Sena Madureira', 'Rua Sena Madureira']"
1093,115805659,Fundação Eletronuclear de Assistência Médica,,,['Fundação Eletronuclear De Assistência Médica']
1094,107947215,Hospital Universitário de Dourados,,,"['Hospital Universitário De Dourados', 'Centro Universitário De Dourados']"
1095,60015612,Universidade Federal do Acre,ufac.br,http://www.ufac.br,"['Federal University of Acre', 'Universidade Federal do Acre']"
1096,107868351,Paranaense University,,,[]
1097,101290428,Center for Zoonosis Control,,,"['Center For Zoonosis Control', 'Zoonosis Control Center (ccz)', 'Control Center Of Zoonosis (ccz)']"
1098,100400555,Pará Federal University,,,"['Pará Federal University', 'Para Federal University', 'Federal University Hospital Of Pará', 'Univ. Fed. Para', 'Pará University Center', 'Pará University', 'Pará Federal University (ufpa)', 'Para Federal Unviersity', 'Federal University School Of Pará', 'Federal University Of']"
1099,108290820,Federal Institute of Pernambuco,,,"['Federal Institute Of Pernambuco', 'Federal Institute Of Pernambuco (ifpe)', 'Federal Institute Of Sertão De Pernambuco', 'Universidade Federal Of Pernambuco', 'Liver Institute Of Pernambuco', 'Pernambuco Federal University Hospital', 'Liver Institute Of Pernambuco (ifp-pe)', 'Instituto Federal Da Pernambuco', 'Heart Institute Of Pernambuco', 'Federal Institute Of Pernambuco – Ifpe']"
1100,113937980,IMUNOLAB-Laboratório de Histocompatibilidade,,,[]
1101,113147349,Laboratório de Mirmecologia,,,[]
1102,115734042,Care and Research,,,['Care And Research']
1103,127249486,Empresa Brasileira de Extensão Rural do Pará,,,['Empresa Brasileira De Extensão Rural Do Pará']
1104,114497908,Setor de Controle de Zoonoses e Vetores,,,"['Setor de Controle de Zoonoses e Vetores', 'Serviço de Controle de Zoonoses e Vetores']"
1105,116338459,Ingrid Menz Micro Empresa,,,['Ingrid Menz Micro Empresa']
1106,108978629,Hospital Santa Casa de Misericórdia de Londrina,,,"['Santa Casa De Londrina', 'Hospital Santa Casa De Londrina', 'Santa Casa Hospital', 'Santa Casa De Misericórdia De Londrina', 'Santa Casa', 'Irmandade Santa Casa De Londrina Hospital (iscal)', 'Hospital Santa Casa De Misericórdia De Londrina', 'Santa Casa Of Londrina Hospital', 'Irmandade Da Santa Casa De Londrina Hospital', 'Irmandade Da Santa Casa De Londrina (iscal)']"
1107,110106098,AIDS Reference and Training Center,,,"['Aids Reference And Training Center', 'Itd/aids Reference And Training Center', 'São Paulo State Department Of Health Std And Aids Referral And Training Center', 'Reference Center In Std/aids', 'Reference And Training Center For Std/aids', 'Aids Reference Centre Of São Paulo', 'Aids Reference Center Of São Paulo']"
1108,110262539,Hospital Universitário de Londrina,,,"['Hospital Universitário De Londrina', 'Universitário De Londrina']"
1109,115501247,Correia Picanço Hospital,,,"['Hospital Correia Picanço', 'Correia Picanço Hospital']"
1110,122297625,Cidade Universitária,,,"['Cidade Universitária', 'Cidade Universitaria', 'University Cidade']"
1111,115541933,Rua Padre Roma,,,['Rua Padre Roma']
1112,115494155,9 Supervisão Regional da Secretaria da Agricultura e Pecuária do Rio Grande do Sul,,,['9 Supervisão Regional Da Secretaria Da Agricultura E Pecuária Do Rio Grande Do Sul']
1113,60111064,ATITUS Educação,atitus.edu.br,https://www.atitus.edu.br/,"['IMED Passo Fundo', 'IMED em Passo Fundo', 'ATITUS Educação', 'ATTITUS Education']"
1114,115494173,Axys Análises Laboratório Veterinário e Consultoria Diagnóstica,,,['Axys Análises Laboratório Veterinário E Consultoria Diagnóstica']
1115,113413814,São Sebastião Hospital,,,"['Hospital São Sebastião', 'São Sebastião Hospital']"
1116,106110868,PECTI-SAÚDE/Research Foundation of the State of Amazonas (Fundação de Amparo à Pesquisa do Estado do Amazonas,,,"['Research Foundation Of The State Of Amazonas (fundação De Amparo À Pesquisa Do Estado Do Amazonas', 'Pvs Pecti-saúde/fundação De Amparo À Pesquisa Do Estado Do Amazonas', 'Fundação De Amparo À Pesquisa Do Estado Do Amazonas - Fapeam', 'Fundação De Amparo À Pesquisa Do Estado Do Amazonas (fapeam)', 'Fundacao De Amparo A Pesquisa Do Estado Do Amazonas']"
1117,100478430,Instituto Vital Brazil,,,[]
1118,107513195,Instituto Oswaldo,,,"['Instituto Oswaldo', 'Instituto Oswaldo Crus', 'Inst. Oswaldo Crus']"
1119,115740674,Laboratorio Cultura de Celulas,,,['Laboratorio Cultura de Celulas']
1120,107941905,Centro de Controle de Zoonoses,,,"['Centro De Controle De Zoonoses', 'Centro De Controle De Zoonoses De Montes Claros', 'Zoonoses Control Center']"
1121,112768700,Fundação Zoo-Botânica de Belo Horizonte,,,"['Fundação Zoo-botânica De Belo Horizonte', 'Fundação Zoobotânica De Belo Horizonte', 'Jardim Botânico Da Fundação Zoo-botânica De Belo Horizonte', 'Hospital Veterinário Da Fundação Zoo-botânica De Belo Horizonte', 'Fundação Zoo-botânica De Belo Horizonte - Fzb-bh', 'Fundacão Zoo-botânica De Belo Horizonte (fzb-bh)', 'Departamento De Jardim Zoológico Da Fundação Zoo-botanica De Belo Horizonte', 'Cemig/fundação Zoobotânica De Belo Horizonte']"
1122,115565206,University of VilaVelha-ES,,,"['University Of Vila Velha-es', 'University Of Vilavelha-es']"
1123,115538733,Chritus University,,,['Chritus University']
1124,60122527,Laboratório Nacional de Nanotecnologia,lnnano.cnpem.br,http://lnnano.cnpem.br/,"['Brazilian Nanotechnology National Laboratory', 'Laboratório Nacional de Nanotecnologia']"
1125,60008714,Merck Animal Health,merck-animal-health.com,https://www.merck-animal-health.com/,['Merck Animal Health']
1126,120356285,Federal University of Sergipe,,,"['Federal University Of Sergipe', 'University Of Sergipe', 'School Of Dentistry Of University Federal Of Sergipe']"
1127,116517719,Secretaria Municipal de Saúde,,,"['Secretaria Municipal De Saúde', 'Secretaria Municipal De Saúde Goiânia', 'Secretaria De Saúde', 'Secretaria Munic. De Saude De G.']"
1128,115986016,Departamento de Biomedicina,,,['Departamento De Biomedicina']
1129,60196680,Hospital Universitário Júlio Müller,ebserh.gov.br,http://www2.ebserh.gov.br/web/hujm-ufmt,"['Hospital Universitário Júlio Müller', 'Julio Müller University Hospital']"
1130,115985908,Secretaria Executiva de Assistência à Saúde,,,['Secretaria Executiva De Assistência À Saúde']
1131,113716535,Hospital Geral de Palmas,,,"['Hospital Geral De Palmas', 'Hospital Geral Público De Palmas']"
1132,109661326,Laboratório Central de Saúde Pública do Tocantins,,,"['Laboratório Central De Saúde Pública Do Tocantins', 'Laboratório Central De Saúde Pública']"
1133,107029105,Rheumatology Department,,,"['Rheumatology Department', 'Rheumatology Hospital']"
1134,116185819,2​Center of Regional Laboratory of Santo Andre,,,['Center of Regional Laboratory of Santo Andre']
1135,60012857,Hospital Universitario Evangelico de Curitiba,evangelico.org.br,http://www.evangelico.org.br/,['Hospital Universitario Evangelico de Curitiba']
1136,110315940,Division of Microbiology,,,['Division Of Microbiology']
1137,127259089,Rheumatologist,,,['Rheumatologist']
1138,112924609,Centro de Estudos em Psicobiologia e Exercício (CEPE),,,"['Centro De Estudos Em Psicobiologia E Exercício', 'Centro De Estudos Em Psicobiologia E Exercício (cepe)', 'Centro De Estudos Em Psicobiologia E Exercício-cepe', 'Centro De Estudo Em Psicobiologia Do Exercício']"
1139,101106058,Centro Universitário Claretiano,,,[]
1140,100465602,Instituto de Biologia,,,"['Instituto De Biologia', 'Instituto Do Biologia']"
1141,100555859,Instituto de Veterinária,,,"['Instituto De Veterinária', 'Instituto De Veterinária (iv)']"
1142,113205104,Secretaria Estadual de Educação do Rio de Janeiro,,,[]
1143,115581630,Programa de Biologia Celular e Parasitologia,,,['Programa de Biologia Celular e Parasitologia']
1144,60008132,Centro Brasileiro de Pesquisas Físicas,cbpf.br,http://www.cbpf.br,['Centro Brasileiro de Pesquisas Físicas']
1145,109850223,Brazilian Society of Dermatology,,,['Brazilian Society Of Dermatology']
1146,115261566,Brazilian Federation of Gastroenterology,,,['Brazilian Federation Of Gastroenterology']
1147,115261672,Brazilian Study Group on Inflammatory Bowel Disease,,,"['Brazilian Study Group On Inflammatory Bowel Disease', 'Brazilian Study Group On Bowel Inflammatory Diseases']"
1148,101606389,ITP,,,['ITP']
1149,115455094,Universidade Federal Do Maranh,,,['Universidade Federal Do Maranh']
1150,115436852,Faculdades e Instituto de Pesquisa Pel,,,"['Faculdades e Instituto de Pesquisa Pel', 'Instituto de Pesquisa Pel Pequeno']"
1151,100349852,Hospital Municipal Jesus,,,[]
1152,113606409,Instituto Nacional de Saúde da Mulher,,,"['Instituto Nacional De Saúde Da Mulher', 'Instituto Nacional Da Saúde Da Mulher', 'Instituto Nacional Da Mulher', 'Instituto Nacional De Saude Da Mulher', 'Instituição Nacional De Saúde Da Mulher']"
1153,114964266,Laboratório de Investigação em Dermatologia e Imunodeficiência IMT de São Paulo,,,"['Laboratório de Investigação em Dermatologia e Imunodeficiência IMT de São Paulo', 'Laboratório de Dermatologia e Imunodeficiências']"
